,anime_id,title,type,source,episodes,airing,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,studio,genre
7818,348,Binzume Yousei,TV,Original,13,False,"Oct 3, 2003 to Dec 26, 2003",13 min. per ep.,G - All Ages,6.52,6020,5505.0,3175,14156,46,Fall 2003,Unknown,"Hal Film Maker, Genco, Starchild Records",Xebec,"Comedy, Fantasy, Magic, Slice of Life"
7827,35883,Cinderella Girls Gekijou 2nd Season,TV,4-koma manga,13,False,"Oct 3, 2017 to Dec 26, 2017",3 min. per ep.,PG-13 - Teens 13 or older,6.7,1729,4745.0,4970,4758,7,Fall 2017,Tuesdays at 21:55 (JST),"Frontier Works, Half H.P Studio, Nippon Columbia, Bandai Namco Entertainment, Anime Consortium Japan",Gathering,"Slice of Life, Comedy"
7830,30015,ReLIFE,TV,Web manga,13,False,"Jul 2, 2016 to Sep 24, 2016",23 min. per ep.,PG-13 - Teens 13 or older,8.14,218273,387.0,126,394218,4089,Summer 2016,Saturdays at 00:00 (JST),"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C &amp; I entertainment",TMS Entertainment,"Slice of Life, Romance, School"
7831,3972,Yu☆Gi☆Oh! 5D&#039;s,TV,Manga,154,False,"Apr 2, 2008 to Mar 30, 2011",24 min. per ep.,PG-13 - Teens 13 or older,7.51,32999,1623.0,1268,64384,936,Spring 2008,Wednesdays at 18:00 (JST),Nihon Ad Systems,Studio Gallop,"Action, Game, Shounen"
7832,35997,Märchen Mädchen,TV,Light novel,10,False,"Jan 11, 2018 to Mar 29, 2018",23 min. per ep.,PG-13 - Teens 13 or older,5.49,6561,8385.0,2349,25216,24,Winter 2018,Thursdays at 21:00 (JST),"Lantis, AT-X, NBCUniversal Entertainment Japan, Medicos Entertainment, Shueisha, Kanon Sound, DMM.com, NichiNare",Hoods Entertainment,"Magic, Fantasy, School"
7834,2933,Mirai Keisatsu Urashiman,TV,Manga,50,False,"Jan 9, 1983 to Dec 24, 1983",23 min. per ep.,PG-13 - Teens 13 or older,6.83,228,4200.0,8181,1047,1,Winter 1983,Unknown,Fuji TV,Tatsunoko Production,"Action, Sci-Fi, Comedy, Police"
7836,3438,Moero! Top Striker,TV,Unknown,49,False,"Oct 10, 1991 to Sep 24, 1992",24 min. per ep.,G - All Ages,6.76,1422,4505.0,6295,2602,7,Fall 1991,Thursdays at 19:00 (JST),Fuji TV,Nippon Animation,"Action, Shounen, Sports"
7838,3576,Kodai Ouja Kyouryuu King,TV,Game,49,False,"Feb 4, 2007 to Jan 27, 2008",25 min. per ep.,PG - Children,6.11,3907,7057.0,4217,7256,26,Winter 2007,Unknown,"Asatsu DK, Sega, 4Kids Entertainment, Happinet Pictures, Nagoya TV Housou",Sunrise,"Adventure, Kids, Fantasy"
7841,3503,Kanokon,TV,Light novel,12,False,"Apr 5, 2008 to Jun 21, 2008",24 min. per ep.,R+ - Mild Nudity,6.65,78225,4972.0,521,154590,544,Spring 2008,Unknown,"Media Factory, Movic, AT-X",Xebec,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural"
7847,16211,Bakumatsu Gijinden Roman,TV,Unknown,12,False,"Jan 8, 2013 to Mar 26, 2013",23 min. per ep.,PG-13 - Teens 13 or older,6.18,3217,6818.0,3904,8615,1,Winter 2013,Tuesdays at Unknown,"Sotsu, Nippon Columbia",TMS Entertainment,"Historical, Fantasy"
7851,1060,Oruchuban Ebichu,TV,Manga,24,False,"Aug 1, 1999 to Oct 1, 1999",8 min. per ep.,R+ - Mild Nudity,7.49,11440,1671.0,2158,28930,235,Summer 1999,Unknown,"Group TAC, Pioneer LDC",Gainax,"Comedy, Ecchi, Seinen"
7852,16385,Dog Days&#039;&#039;,TV,Original,12,False,"Jan 11, 2015 to Mar 29, 2015",23 min. per ep.,PG-13 - Teens 13 or older,7.12,19778,3116.0,1632,45447,76,Winter 2015,Unknown,"Aniplex, Starchild Records, Bandai Namco Games, Glovision",Seven Arcs Pictures,"Action, Adventure, Fantasy, Magic"
7860,2829,Ie Naki Ko Remy,TV,Novel,23,False,"Sep 1, 1996 to Mar 23, 1997",23 min. per ep.,G - All Ages,8.04,4401,509.0,3751,9534,46,Fall 1996,Sundays at 19:30 (JST),Fuji TV,Nippon Animation,"Adventure, Slice of Life, Historical, Drama"
7862,2747,Tetsuwan Atom,TV,Manga,193,False,"Jan 1, 1963 to Dec 31, 1966",26 min. per ep.,PG - Children,7.25,1785,2633.0,4322,6715,25,Winter 1963,Saturdays at 19:00 (JST),Meiji Seika,Mushi Production,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
7864,1193,Happy Seven: The TV Manga,TV,Light novel,13,False,"Oct 2, 2005 to Dec 25, 2005",24 min. per ep.,PG - Children,6.42,1154,5916.0,5415,3807,7,Fall 2005,Unknown,"Trinet Entertainment, Three Fat Samurai",Studio Hibari,"Comedy, Magic, Fantasy, School"
7866,48,.hack//Sign,TV,Original,26,False,"Apr 4, 2002 to Sep 26, 2002",24 min. per ep.,PG-13 - Teens 13 or older,7.09,61485,3221.0,650,129334,1189,Spring 2002,Thursdays at Unknown,"Bandai Visual, Yomiko Advertising, Bandai, CyberConnect2",Bee Train,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy"
7867,4737,Himitsukessha Taka no Tsume,TV,Unknown,11,False,"Apr 6, 2006 to Jun 15, 2006",11 min. per ep.,PG-13 - Teens 13 or older,6.28,103,6467.0,9620,475,0,Spring 2006,Unknown,Kaeruotoko Shokai,DLE,"Comedy, Parody, Super Power"
7871,2284,Transformers: Car Robots,TV,Unknown,39,False,"Apr 5, 2000 to Dec 27, 2000",21 min. per ep.,PG - Children,6.67,1566,4912.0,5972,2985,13,Spring 2000,Unknown,"TV Tokyo, Nihon Ad Systems",Studio Gallop,"Adventure, Comedy, Mecha, Sci-Fi, Shounen"
7878,18277,Strike the Blood,TV,Light novel,24,False,"Oct 4, 2013 to Mar 28, 2014",24 min. per ep.,R+ - Mild Nudity,7.35,162386,2261.0,178,324616,1719,Fall 2013,Fridays at 23:30 (JST),"Movic, AT-X, Warner Bros., KlockWorx, ASCII Media Works, Showgate","Silver Link., Connect","Action, Harem, Supernatural, Ecchi, Vampire, Fantasy, School"
7879,34403,Hajimete no Gal,TV,Manga,10,False,"Jul 12, 2017 to Sep 13, 2017",23 min. per ep.,R+ - Mild Nudity,6.53,76098,5482.0,499,160938,683,Summer 2017,Wednesdays at 23:00 (JST),"Kadokawa Shoten, AT-X, KlockWorx, Toranoana, MAGES., Glovision, Kadokawa Media House, Sun TV, Kanetsu Co., LTD.",NAZ,"Comedy, Romance, Ecchi, School, Shounen"
7880,34052,100% Pascal-sensei (TV),TV,Manga,36,False,"Apr 15, 2017 to Dec 16, 2017",12 min. per ep.,G - All Ages,5.61,313,8167.0,7567,1421,1,Spring 2017,Saturdays at 06:30 (JST),"Dentsu, Shogakukan Productions, Asatsu DK, Mainichi Broadcasting System, Nippon Columbia, Shogakukan, Sumitomo",OLM,Comedy
7885,3858,Konchuu Monogatari Minashigo Hutch,TV,Original,91,False,"Apr 7, 1970 to Dec 28, 1971",24 min. per ep.,G - All Ages,6.42,828,5922.0,7291,1630,5,Spring 1970,Unknown,Bandai,Tatsunoko Production,"Adventure, Comedy, Drama"
7889,240,Genshiken,TV,Manga,12,False,"Oct 10, 2004 to Dec 26, 2004",25 min. per ep.,PG-13 - Teens 13 or older,7.72,53796,1059.0,700,121840,1177,Fall 2004,Sundays at Unknown,"Genco, Lantis, Kids Station, Toshiba Entertainment",Palm Studio,"Slice of Life, Comedy, Parody"
7892,22433,Break Blade,TV,Manga,12,False,"Apr 6, 2014 to Jun 22, 2014",24 min. per ep.,R - 17+ (violence & profanity),7.39,24221,2061.0,1335,60668,153,Spring 2014,Sundays at 23:00 (JST),"Bandai Visual, Lantis, Showgate","Production I.G, Xebec","Action, Military, Fantasy, Mecha, Shounen"
7894,20473,Teekyuu 3,TV,Manga,12,False,"Oct 6, 2013 to Dec 22, 2013",2 min. per ep.,PG-13 - Teens 13 or older,6.91,10211,3889.0,2836,17636,17,Fall 2013,Unknown,"DAX Production, Earth Star Entertainment",MAPPA,"Comedy, School, Shounen, Sports"
7895,34636,Ballroom e Youkoso,TV,Manga,24,False,"Jul 9, 2017 to Dec 17, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.34,49283,196.0,707,121044,1353,Summer 2017,Sundays at 02:08 (JST),"Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Movic, Bandai Namco Games, Toy&#039;s Factory, Animatic",Production I.G,"Comedy, Sports, Drama, Romance, School, Shounen"
7907,31580,Ajin,TV,Manga,13,False,"Jan 16, 2016 to Apr 9, 2016",24 min. per ep.,R - 17+ (violence & profanity),7.68,132463,1143.0,240,276595,1840,Winter 2016,Saturdays at 01:55 (JST),"Mainichi Broadcasting System, Kodansha, KlockWorx, Sony Music Communications, TOHO animation, King Records",Polygon Pictures,"Action, Mystery, Horror, Supernatural, Seinen"
7910,8763,Hajime Ningen Gyatoruz,TV,Manga,77,False,"Oct 5, 1974 to Mar 27, 1976",24 min. per ep.,PG-13 - Teens 13 or older,6.55,40,10302.0,10784,250,1,Fall 1974,Unknown,Asahi Broadcasting,Tokyo Movie Shinsha,"Comedy, Historical"
7913,1535,Death Note,TV,Manga,37,False,"Oct 4, 2006 to Jun 27, 2007",23 min. per ep.,R - 17+ (violence & profanity),8.67,1009477,51.0,1,1456378,88696,Fall 2006,Wednesdays at 00:56 (JST),"VAP, Konami, Ashi Production, Nippon Television Network, Shueisha",Madhouse,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen"
7914,1704,Eat-Man,TV,Manga,12,False,"Jan 9, 1997 to Mar 27, 1997",24 min. per ep.,R - 17+ (violence & profanity),6.62,1640,5113.0,4840,5093,11,Winter 1997,Fridays at 01:15 (JST),Bandai Visual,Studio Deen,"Action, Adventure, Sci-Fi, Shounen, Super Power"
7923,33299,Magic-Kyun! Renaissance,TV,Original,13,False,"Oct 2, 2016 to Dec 25, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.26,8224,2576.0,2471,23068,132,Fall 2016,Sundays at 22:30 (JST),"Broccoli, Pony Canyon, Bandai Namco Live Creative, Sunrise Music Publishing, Bandai Namco Rights Marketing",Sunrise,"Music, Magic, Romance, School"
7933,6093,Anmitsu Hime,TV,Manga,51,False,"Oct 5, 1986 to Sep 27, 1987",24 min. per ep.,G - All Ages,6.51,101,5508.0,9375,537,3,Fall 1986,Sundays at 18:00 (JST),Fuji Pacific Music Publishing,Studio Pierrot,"Comedy, Historical, Shoujo"
7937,31890,Nurse Witch Komugi-chan R,TV,Original,12,False,"Jan 10, 2016 to Mar 27, 2016",22 min. per ep.,PG-13 - Teens 13 or older,5.99,2651,7375.0,3857,8967,11,Winter 2016,Sundays at 02:25 (JST),"VAP, Nippon Television Network",Tatsunoko Production,"Comedy, Magic, Parody"
7963,2744,Potemayo,TV,4-koma manga,12,False,"Jul 7, 2007 to Sep 22, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.37,5172,2158.0,3310,12973,61,Summer 2007,Unknown,Lantis,J.C.Staff,"Comedy, School, Seinen"
7968,17315,Shin Pro Golfer Saru,TV,Unknown,10,False,"Apr 11, 1988 to Jun 13, 1988",15 min. per ep.,PG - Children,6.71,14,12074.0,12779,110,0,Spring 1988,Unknown,TV Asahi,Shin-Ei Animation,"Kids, Sports"
7970,22817,Kindaichi Shounen no Jikenbo Returns,TV,Manga,25,False,"Apr 5, 2014 to Sep 27, 2014",24 min. per ep.,R - 17+ (violence & profanity),7.59,3781,1382.0,3588,10586,49,Spring 2014,Unknown,Yomiuri Telecasting,Toei Animation,"Mystery, Shounen"
7972,30654,Ansatsu Kyoushitsu 2nd Season,TV,Manga,25,False,"Jan 8, 2016 to Jul 1, 2016",23 min. per ep.,PG-13 - Teens 13 or older,8.66,213765,53.0,134,380565,6715,Winter 2016,Fridays at 01:25 (JST),"Dentsu, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",Lerche,"Action, Comedy, School, Shounen"
7976,6979,Shukufuku no Campanella,TV,Visual novel,12,False,"Jul 3, 2010 to Sep 18, 2010",24 min. per ep.,R+ - Mild Nudity,6.37,8627,6139.0,2465,23234,20,Summer 2010,Unknown,Delfi Sound,AIC,"Adventure, Fantasy, Harem, Magic"
7985,11597,Nisemonogatari,TV,Light novel,11,False,"Jan 8, 2012 to Mar 18, 2012",24 min. per ep.,R - 17+ (violence & profanity),8.2,215305,318.0,146,360491,2640,Winter 2012,Sundays at 00:00 (JST),"Aniplex, Kodansha, Rakuonsha",Shaft,"Mystery, Comedy, Supernatural, Ecchi"
7989,840,Narue no Sekai,TV,Manga,12,False,"Apr 5, 2003 to Jun 28, 2003",24 min. per ep.,PG-13 - Teens 13 or older,6.67,5462,4897.0,3262,13341,27,Spring 2003,Sundays at 01:55 (JST),"Lantis, Media Factory, Pony Canyon, Imagica",Studio Live,"Comedy, Romance, Sci-Fi"
7990,1133,Tenchi Muyou! GXP,TV,Original,26,False,"Apr 2, 2002 to Sep 25, 2002",24 min. per ep.,PG-13 - Teens 13 or older,7.24,10123,2664.0,2609,20990,120,Spring 2002,Unknown,VAP,AIC,"Action, Police, Space, Comedy, Harem, Mecha, Sci-Fi, Shounen"
7996,31519,Anitore! EX,TV,Original,12,False,"Oct 13, 2015 to Dec 29, 2015",4 min. per ep.,PG-13 - Teens 13 or older,5.53,7981,8311.0,2645,20405,30,Fall 2015,Tuesdays at 01:11 (JST),"Earth Star Entertainment, F.M.F",Rising Force,"Comedy, Sports"
8001,3653,Kurogane no Linebarrels,TV,Manga,24,False,"Oct 3, 2008 to Mar 20, 2009",23 min. per ep.,R - 17+ (violence & profanity),7.04,14440,3413.0,1966,34071,85,Fall 2008,Unknown,"Akita Shoten, Sotsu Music Publishing",Gonzo,"Action, Sci-Fi, Mecha"
8013,23209,Sora no Method,TV,Original,13,False,"Oct 5, 2014 to Dec 28, 2014",24 min. per ep.,PG-13 - Teens 13 or older,6.79,20545,4372.0,1307,62144,173,Fall 2014,Sundays at 22:30 (JST),"Bandai Visual, Sotsu, Lantis, Showgate, Good Smile Company, Infinite",Studio 3Hz,"Slice of Life, Drama, Fantasy, School"
8017,1123,Beet the Vandel Buster Excellion,TV,Manga,25,False,"Oct 6, 2005 to Mar 30, 2006",24 min. per ep.,PG - Children,6.8,2612,4302.0,4597,5790,5,Fall 2005,Unknown,Sony Music Entertainment,Toei Animation,"Adventure, Fantasy, Shounen, Supernatural"
8021,4063,Sekirei,TV,Manga,12,False,"Jul 2, 2008 to Sep 17, 2008",23 min. per ep.,R+ - Mild Nudity,7.32,128594,2359.0,291,238444,1504,Summer 2008,Wednesdays at 23:30 (JST),"Aniplex, Movic",Seven Arcs,"Action, Comedy, Ecchi, Harem, Super Power"
8027,33983,Onihei,TV,Novel,13,False,"Jan 10, 2017 to Apr 4, 2017",23 min. per ep.,R - 17+ (violence & profanity),7.37,8860,2155.0,2291,26140,69,Winter 2017,Tuesdays at 02:05 (JST),"TV Tokyo, TMS Entertainment, Bungeishunjuu, Jidaigeki Channel",M2,"Historical, Seinen"
8030,854,Soul Link,TV,Visual novel,12,False,"Apr 2, 2006 to Jun 25, 2006",25 min. per ep.,R - 17+ (violence & profanity),6.21,6456,6733.0,2917,16741,19,Spring 2006,Unknown,"Geneon Universal Entertainment, Mellow Head",Picture Magic,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi"
8038,1721,Hitohira,TV,Manga,12,False,"Mar 28, 2007 to Jun 13, 2007",23 min. per ep.,PG-13 - Teens 13 or older,6.85,6038,4106.0,2990,15830,30,Spring 2007,Unknown,"Genco, Media Factory, AT-X, ASCII Media Works, Index, Futabasha, Gigno Systems",Xebec,"Drama, Romance, School, Slice of Life"
8039,1892,YAT Anshin! Uchuu Ryokou 2,TV,Original,25,False,"Apr 11, 1998 to Oct 3, 1998",25 min. per ep.,PG-13 - Teens 13 or older,7.01,237,3550.0,9173,608,0,Spring 1998,Saturdays at 18:00 (JST),NHK,Group TAC,"Adventure, Comedy, Sci-Fi, Shounen"
8041,33532,Twin Angel Break,TV,Game,12,False,"Apr 7, 2017 to Jun 23, 2017",23 min. per ep.,PG-13 - Teens 13 or older,5.96,1909,7441.0,3914,8553,9,Spring 2017,Fridays at 22:00 (JST),"Media Factory, Sammy",J.C.Staff,"Drama, Magic"
8044,13159,Kuromajo-san ga Tooru!!,TV,Novel,60,False,"Apr 4, 2012 to Feb 19, 2014",7 min. per ep.,PG - Children,6.49,1349,5642.0,4366,6549,9,Spring 2012,Unknown,NHK,Shin-Ei Animation,"Comedy, Magic, School, Slice of Life"
8049,29976,Dance with Devils,TV,Original,12,False,"Oct 7, 2015 to Dec 23, 2015",23 min. per ep.,R - 17+ (violence & profanity),6.68,24049,4835.0,1375,58230,428,Fall 2015,Wednesdays at 23:30 (JST),"Avex Entertainment, Nihon Ad Systems, Movic, KlockWorx, DIVE II Entertainment",Brain&#039;s Base,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo"
8055,11239,Hidamari Sketch x Honeycomb,TV,4-koma manga,12,False,"Oct 5, 2012 to Dec 21, 2012",24 min. per ep.,PG-13 - Teens 13 or older,7.95,6605,614.0,3069,14987,107,Fall 2012,Unknown,"Aniplex, Lantis, TBS, Movic, Houbunsha, Grooove",Shaft,"Slice of Life, Comedy, School, Seinen"
8071,34176,Zero kara Hajimeru Mahou no Sho,TV,Light novel,12,False,"Apr 10, 2017 to Jun 26, 2017",24 min. per ep.,PG-13 - Teens 13 or older,7.21,58542,2794.0,628,133282,408,Spring 2017,Mondays at 23:30 (JST),"Lantis, Half H.P Studio, Happinet Pictures, Infinite",White Fox,"Action, Fantasy"
8074,3099,Juusenshi Gulkeeva,TV,Unknown,26,False,"Apr 4, 1995 to Sep 26, 1995",23 min. per ep.,PG-13 - Teens 13 or older,6.42,208,5919.0,8105,1100,1,Spring 1995,Tuesdays at 18:00 (JST),TV Tokyo Music,Sunrise,"Action, Fantasy, Mecha, Super Power"
8079,318,Hand Maid May,TV,Original,10,False,"Jul 26, 2000 to Sep 27, 2000",23 min. per ep.,PG-13 - Teens 13 or older,6.82,10394,4235.0,2617,20874,31,Summer 2000,Wednesdays at 18:30 (JST),"Geneon Universal Entertainment, Pioneer LDC, Cosmic Ray","TNK, Production Reed","Comedy, Ecchi, Harem, Romance, Sci-Fi"
8081,24855,Girlfriend (Kari),TV,Game,12,False,"Oct 13, 2014 to Dec 29, 2014",24 min. per ep.,PG-13 - Teens 13 or older,5.99,8105,7371.0,2124,29650,45,Fall 2014,Mondays at 01:35 (JST),"TV Tokyo, VAP, Age Global Networks",Silver Link.,"School, Slice of Life"
8087,19585,Kobo-chan,TV,4-koma manga,63,False,"Oct 19, 1992 to Mar 21, 1994",25 min. per ep.,G - All Ages,6.56,58,5375.0,11043,219,1,Fall 1992,Unknown,"Yomiuri Telecasting, Studio Jack, Meruhensha",Eiken,"Comedy, Kids, Slice of Life"
8088,15913,Happy☆Lucky Bikkuriman,TV,Unknown,46,False,"Oct 15, 2006 to Sep 30, 2007",24 min. per ep.,G - All Ages,7.16,45,10348.0,11279,196,1,Fall 2006,Unknown,TV Asahi,Toei Animation,"Adventure, Comedy, Fantasy, Kids"
8090,13141,Shibainuko-san,TV,Manga,26,False,"Apr 1, 2012 to Sep 23, 2012",2 min. per ep.,G - All Ages,5.83,2383,7736.0,4205,7289,9,Spring 2012,Sundays at 22:27 (JST),"DAX Production, Takeshobo, Dream Creation",Hotline,Comedy
8092,2150,Tanoshii Muumin Ikka,TV,Book,78,False,"Apr 12, 1990 to Oct 3, 1991",24 min. per ep.,G - All Ages,8.05,5149,495.0,3637,10298,243,Spring 1990,Thursdays at 19:00 (JST),"TV Tokyo, Starchild Records",Telescreen BV,"Adventure, Comedy, Fantasy, Kids, Slice of Life"
8096,2823,Barbapapa,TV,Picture book,45,False,"Oct 13, 1974 to Sep 28, 1975",5 min. per ep.,PG - Children,6.18,746,6819.0,7267,1647,4,Fall 1974,Unknown,KSS,Topcraft,"Fantasy, Comedy"
8102,738,MÄR,TV,Manga,102,False,"Apr 3, 2005 to Mar 25, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.39,13060,2074.0,1942,34766,235,Spring 2005,Sundays at 10:00 (JST),"TV Tokyo, Shogakukan Productions, A-Line",SynergySP,"Action, Adventure, Comedy, Fantasy, Shounen"
8108,34449,The Reflection,TV,Original,12,False,"Jul 22, 2017 to Oct 7, 2017",25 min. per ep.,PG-13 - Teens 13 or older,5.21,3772,8818.0,2457,23372,15,Summer 2017,Saturdays at 23:00 (JST),"Bandai Visual, NHK, 81 Produce, Haoliners Animation League, China Animation Characters, BIGFACE, NHN PlayArt, Ima Group, Crunchyroll SC Anime Fund",Studio Deen,"Action, Super Power"
8110,34368,Vatican Kiseki Chousakan,TV,Novel,12,False,"Jul 7, 2017 to Sep 22, 2017",24 min. per ep.,R - 17+ (violence & profanity),6.43,9596,5904.0,2025,32280,60,Summer 2017,Fridays at 22:30 (JST),"WOWOW, Lantis, Media Factory, Kadokawa Shoten, Movic, KBS, KlockWorx, Kadokawa Media House, Kadokawa Daiei Studio",J.C.Staff,"Mystery, Supernatural, Drama"
8112,25611,Genki Genki Non-tan (2004),TV,Unknown,10,False,"Apr 20, 2004 to May 3, 2004",6 min. per ep.,G - All Ages,5.88,8,10203.0,13091,94,0,Spring 2004,Unknown,Nippon Columbia,Polygon Pictures,"Kids, Music"
8121,12281,Rinne no Lagrange Season 2,TV,Original,12,False,"Jul 8, 2012 to Sep 23, 2012",24 min. per ep.,PG-13 - Teens 13 or older,7.04,9928,3423.0,2548,21813,11,Summer 2012,Unknown,"Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG",Xebec,"Action, Comedy, Mecha, Sci-Fi"
8123,16498,Shingeki no Kyojin,TV,Manga,25,False,"Apr 7, 2013 to Sep 29, 2013",24 min. per ep.,R - 17+ (violence & profanity),8.49,940211,110.0,2,1345842,64032,Spring 2013,Sundays at 01:58 (JST),"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Mad Box, Shingeki no Kyojin Team, Pony Canyon Enterprise",Wit Studio,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen"
8124,750,Binchou-tan,TV,Manga,12,False,"Feb 2, 2006 to Apr 15, 2006",12 min. per ep.,G - All Ages,6.98,2995,3627.0,4054,7925,55,Winter 2006,Unknown,"Bandai Visual, Frontier Works, TBS, Alchemist",Studio Deen,"Slice of Life, Comedy"
8127,31771,Amanchu!,TV,Manga,12,False,"Jul 8, 2016 to Sep 23, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.35,21056,2219.0,1333,60916,253,Summer 2016,Fridays at 23:00 (JST),"Production I.G, Frontier Works, Shochiku, AT-X, flying DOG, Tokyo MX, Mag Garden",J.C.Staff,"Comedy, School, Shounen, Slice of Life"
8134,3823,Little Lulu to Chicchai Nakama,TV,Unknown,26,False,"Oct 3, 1976 to Apr 3, 1977",25 min. per ep.,G - All Ages,6.58,201,5291.0,9585,485,3,Fall 1976,Unknown,Asahi Broadcasting,Nippon Animation,"Kids, Slice of Life, Comedy"
8141,35988,Dame x Prince Anime Caravan,TV,Visual novel,12,False,"Jan 10, 2018 to Mar 28, 2018",23 min. per ep.,PG-13 - Teens 13 or older,6.6,2804,5191.0,3359,12497,45,Winter 2018,Wednesdays at 22:30 (JST),AZ Creative,Studio Flad,"Adventure, Comedy, Romance"
8143,30901,Utawarerumono: Itsuwari no Kamen,TV,Visual novel,25,False,"Oct 4, 2015 to Mar 27, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.34,29098,2289.0,1147,71759,322,Fall 2015,Sundays at 01:00 (JST),"KlockWorx, Toranoana, AQUAPLUS, ensky, King Records",White Fox,"Action, Drama, Fantasy"
8144,29325,Ghost in the Shell: Arise - Alternative Architecture,TV,Manga,10,False,"Apr 5, 2015 to Jun 14, 2015",24 min. per ep.,R - 17+ (violence & profanity),7.32,9579,2336.0,2119,29709,41,Spring 2015,Sundays at 22:30 (JST),TOHO animation,Production I.G,"Mecha, Police, Psychological, Sci-Fi"
8153,5945,Element Hunters,TV,Original,39,False,"Jul 4, 2009 to Mar 27, 2010",24 min. per ep.,G - All Ages,6.68,2329,4839.0,3649,10211,12,Summer 2009,Saturdays at 18:00 (JST),NHK,Heewon Entertainment,"Sci-Fi, Shounen"
8170,4183,Uchuu Taitei God Sigma,TV,Unknown,50,False,"Mar 19, 1980 to Feb 25, 1981",25 min. per ep.,PG-13 - Teens 13 or older,6.61,110,5178.0,9513,506,1,Spring 1980,Unknown,TV Tokyo,Toei Animation,"Action, Space, Mecha"
8195,2803,Densetsu no Yuusha Da Garn,TV,Unknown,46,False,"Feb 8, 1992 to Jan 23, 1993",24 min. per ep.,PG-13 - Teens 13 or older,7.26,551,2555.0,6430,2455,14,Winter 1992,Unknown,Nagoya TV Housou,Sunrise,"Mecha, Sci-Fi, Shounen"
8196,1057,Ippatsu Kiki Musume,TV,Unknown,16,False,"Oct 5, 1999 to Oct 29, 1999",3 min. per ep.,R+ - Mild Nudity,6.38,1729,6078.0,5464,3735,7,Fall 1999,Not scheduled once per week,TBS,Group TAC,"Action, Comedy, Ecchi"
8199,15793,Senki Zesshou Symphogear G,TV,Original,13,False,"Jul 5, 2013 to Sep 27, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.51,15230,1619.0,1975,33816,440,Summer 2013,Fridays at 02:35 (JST),"Starchild Records, Memory-Tech, Dwango, Bushiroad, Good Smile Company, Kinyosha",Satelight,"Action, Music, Sci-Fi"
8205,66,Azumanga Daioh,TV,4-koma manga,26,False,"Apr 9, 2002 to Oct 1, 2002",24 min. per ep.,PG-13 - Teens 13 or older,8.04,97303,500.0,369,203314,4362,Spring 2002,Tuesdays at 01:25 (JST),"Genco, Lantis, Imagica, TV Tokyo Music, Cosmic Ray, King Records",J.C.Staff,"Slice of Life, Comedy, School"
